MSCSMNI-MSCSMNZ.BICC_1
MSCSMNI-MSCSMNZ.BICC_2
MSCSMNZ-MSCSMNI.BICC
MSCSMNI-MSCSMNZ.BICC_4
MSCSMNI-MSCSMNZ.BICC_5
MSCSMNI-MSCSMNZ.BICC_6
MSCSMNI-MSCSMNZ.BICC_7
MSCSMNI-MSCSMNZ.BICC_8
Aspect_UIP73-Pro3
Aspect_UIP73-Pro4
PBX_Adelfina
PBX_SkypeFB
PBX_RTU
PBX-GARANT-GOMEL
CLEEP_2_Prod
Asterisk Fraud Monitoring
CLEEP_1_Prod
2SBC1NTECRoamRF
2SBC2NTECRoamRF
2SBC1NTECMSRNRF
2SBC2NTECMSRNRF
2SBC1BTKMSRNRF
2SBC2BTKMSRNRF
MSCSMNZ-SBC142-LEAKGB_CS
MSCSMNZ-SBC142-LEAOAC_CS
MSCSMNZ-SBC141-LEAKGB_CS
MSCSMNZ-SBC141-LEAOAC_CS
2SBC1BTKRoamRF
2SBC2BTKRoamRF
2SBC1BTKMTS
2SBC1BTKLIFE
2SBC1BTKINT
2SBC1BTKNAT
2SBC1BTKSHORT
2SBC2BTKMTS
2SBC2BTKLIFE
2SBC2BTKINT
2SBC2BTKNAT
2SBC2BTKSHORT
2SBC1NTECNAT
2SBC2NTECNAT
2SBC1NTECINT
2SBC2NTECINT
VMS_Unifun_Pro1
VMS_Unifun_Pro2
VMS_Unifun_Pro3
VMS_Unifun_Pro4
faxserver
MSCSMNZ_LEAKGB_CMN
2SBC1MTS
2SBC1LIFE
2SBC1INT
2SBC1NAT
MSCSMNZ_LEAOAC_CMN
2SBC2MTS
2SBC2LIFE
2SBC2INT
2SBC2NAT
fixBTKGateway
Aspect_UIP72-Test0
Aspect_UIP73-Test1
Aspect_UIP72-Pro1
Aspect_UIP72-Pro2
PRBTCMS1
PRBTCMS2
PRBTCMS3
PRBTCMS4
PRBTCMS5
PRBTCMS6
PRBTCMS7
UAN_Multi_Ser-Test0
UAN_Multi_Ser-Pro1
UAN_Multi_Ser-Pro2
UAN_Multi_Ser-Pro3
UAN_Multi_Ser-Pro4
Managed_IT_Free_PBX
whisbi_pbx
Omilia_testSBC
OmiliaIVR_test1
OmiliaIVR_Pro1
OmiliaIVR_Pro2
CallTracking2
CallTracking
Bamboo
UnifunIVR
MSCSMNI.71-ATCF01
ICSCF.MNI
SCSCF.MNI
MSCSMNI.71-ATCF02
ICSCF.MNZ
SCSCF.MNZ
MSS2-MD110_Smolenskaya_2
MSS2-MD110_Smolenskaya_1
MSCSMNZ_asbc01_CMN
MSCSMNZ_asbc02_CMN
MSS2_Aspect_TMS1-c4_Inter(1-1-6)
MSS2_Aspect_TMS2-c5_Inter(1-1-20)
MSS2_Aspect_TMS3-c6_Inter(1-1-34)
MSS2_Aspect_TMS4-8_Kulman
MSS2_Aspect_TMS5-10_Kulman
MSS2_Aspect_TMS6-12_Kulman
MSS2_Aspect_TMS_Lab-c7_Inter(1-0-12)
MSS2-PBX_Enterprise
vPBX-Intech-vip
ICSCF.MNI.2
ICSCF.MNZ.2
PRA-LOOP
test_between_msc
MSC72_loopback11
MSC72_loopback12
MSC72_loopback13
MSC72_loopback21
MSC72_loopback22
MSC72_loopback23

MSCSMNI-MSCSMNZ.BICC_1
MSCSMNI-MSCSMNZ.BICC_2
MSCSMNI-MSCSMNZ.BICC
MSCSMNI-MSCSMNZ.BICC_4
MSCSMNI-MSCSMNZ.BICC_5
MSCSMNI-MSCSMNZ.BICC_6
MSCSMNI-MSCSMNZ.BICC_7
MSCSMNI-MSCSMNZ.BICC_8
MSC71-MSC75.BICC
Aspect_UIP73-Pro3
Aspect_UIP73-Pro4
PBX_Adelfina
PBX_SkypeFB
PBX_RTU
PBX-GARANT-GOMEL
CLEEP_2_Prod
Asterisk Fraud Monitoring
CLEEP_1_Prod
1SBC1NTECRoamRF
1SBC2NTECRoamRF
1SBC1NTECMSRNRF
1SBC2NTECMSRNRF
1SBC1BTKMSRNRF
1SBC2BTKMSRNRF
MSCSMNI-SBC141-LEAKGB_CS
MSCSMNI-SBC141-LEAOAC_CS
MSCSMNI-SBC142-LEAKGB_CS
MSCSMNI-SBC142-LEAOAC_CS
1SBC1BTKRoamRF
1SBC2BTKRoamRF
1SBC1BTKMTS
1SBC1BTKLIFE
1SBC1BTKINT
1SBC1BTKNAT
1SBC1BTKSHORT
1SBC2BTKMTS
1SBC2BTKLIFE
1SBC2BTKINT
1SBC2BTKNAT
1SBC2BTKSHORT
1SBC1NTECNAT
1SBC2NTECNAT
1SBC1NTECINT
1SBC2NTECINT
VMS_Unifun_Pro1
VMS_Unifun_Pro2
VMS_Unifun_Pro3
VMS_Unifun_Pro4
faxserver
MSCSMNI_LEAKGB_CMN
1SBC1MTS
1SBC1LIFE
1SBC1INT
1SBC1NAT
MSCSMNI_LEAOAC_CMN
1SBC2MTS
1SBC2LIFE
1SBC2INT
1SBC2NAT
fixBTKGateway
Aspect_UIP72-Test0
Aspect_UIP73-Test1
Aspect_UIP72-Pro1
Aspect_UIP72-Pro2
PRBTCMS1
PRBTCMS2
PRBTCMS3
PRBTCMS4
PRBTCMS5
PRBTCMS6
PRBTCMS7
UAN_Multi_Ser-Test0
UAN_Multi_Ser-Pro1
UAN_Multi_Ser-Pro2
UAN_Multi_Ser-Pro3
UAN_Multi_Ser-Pro4
Managed_IT_Free_PBX
whisbi_pbx
Omilia_testSBC
OmiliaIVR_test1
OmiliaIVR_Pro1
OmiliaIVR_Pro2
CallTracking2
CallTracking
Bamboo
UnifunIVR
MSCSMNI.71-ATCF01
ICSCF.MNI
SCSCF.MNI
MSCSMNI.71-ATCF02
ICSCF.MNZ
SCSCF.MNZ
MSS1-MD110_Smolenskaya_1
MSS1-MD110_Smolenskaya_2
MSCSMNI_asbc01_CMN
MSCSMNI_asbc02_CMN
MSS1_Aspect_TMS4-9_Kulman
MSS1_Aspect_TMS5-11_Kulman
MSS1_Aspect_TMS6-13_Kulman
MSS1_Aspect_TMS1-c1_Inter(1-0-5)
MSS1_Aspect_TMS2-c2_Inter(1-0-19)
MSS1_Aspect_TMS3-c3_Inter(1-0-33)
MSS1-PBX_Enterprise
vPBX-Intech-vip
ICSCF.MNI.2
ICSCF.MNZ.2
PRA-LOOP
test_between_msc
MSC71_loopback11
MSC71_loopback12
MSC71_loopback13
MSC71_loopback21
MSC71_loopback22
MSC71_loopback23
RefISBC128_1
RefISBC128_2
TestBTK_MTS
TestBTK_PSTN
MSS1-PBX_ASPECT_1

